院校代码,学校名,所在地,城市,办学性质,学校类型,标签,科目,批次,人数,2022分数,2021分数,2020分数,2022最低位次,2021最低位次,2020最低位次
2308,兰州交通大学,甘肃,兰州,公立,综合,"省重点,保研资格,双万计划",理,本科一批,73,539,545,568,47802,43753,41242
2511,南京晓庄学院,江苏,南京,公立,师范,双万计划,理,本科一批,47,539,537,545,48002,49394,58006
2574,宁波大学(中外合作),浙江,宁波,公立,综合,"双一流,省重点,保研资格",理,本科一批,13,539,528,575,47943,56206,36595
2646,青岛理工大学,山东,青岛,公立,理工,"省重点,保研资格,卓越工程师",理,本科一批,65,539,552,586,47250,38929,29794
2902,上海师范大学(中外合作),上海,上海,公立,综合,"省重点,保研资格,双万计划",文,本科一批,20,539,594,571,12602,7814,7549
3604,浙江海洋大学,浙江,舟山,公立,农林,"省重点,卓越农林,双万计划",理,本科一批,17,539,544,576,47288,44507,35923
3682,中北大学,山西,太原,公立,理工,"省重点,保研资格,卓越工程师",文,本科一批,14,539,578,563,12893,13308,10081
9006,安徽理工大学,安徽,淮南,公立,理工,"省重点,保研资格,卓越工程师",文,本科一批,181,539,575,551,12741,14598,14984
1671,桂林电子科技大学(中外合作),广西,桂林,公立,理工,"省重点,保研资格,卓越工程师",理,本科一批,15,538,,,48407,,
2049,华北理工大学,河北,唐山,公立,综合,"省重点,保研资格,卓越工程师",文,本科一批,27,538,580,555,13158,12479,13185
2206,江西理工大学,江西,赣州,公立,理工,"省重点,保研资格,卓越工程师",文,本科一批,6,538,580,556,13052,12479,12760
2577,宁波诺丁汉大学,浙江,宁波,中外合作办学,综合,"省重点,双万计划",理,本科一批,61,538,538,525,48762,48646,74426
2645,青岛科技大学,山东,青岛,公立,理工,"省重点,保研资格,卓越工程师",理,本科一批,45,538,556,579,48104,36371,34050
2941,沈阳航空航天大学,辽宁,沈阳,公立,理工,"保研资格,卓越工程师,双万计划",理,本科一批,84,538,525,577,48175,58494,35272
3693,中国矿业大学(北京),北京,北京,公立,理工,"双一流,211,国家重点",理,本科一批,127,538,588,610,48210,19059,17287
3708,中国戏曲学院,北京,北京,公立,艺术,"省重点,双万计划",文,本科一批,3,538,596,573,13114,7273,6975
1833,河南理工大学,河南,焦作,公立,理工,"省重点,保研资格,卓越工程师",文,本科一批,10,537,576,557,13924,14148,12360
1840,河南师范大学,河南,新乡,公立,师范,"省重点,保研资格,卓越农林",理,本科一批,15,537,492,,48866,86228,
1978,湖南工商大学,湖南,长沙,公立,财经,双万计划,理,本科一批,31,537,535,547,49085,50838,56482
2053,华东交通大学,江西,南昌,公立,理工,"省重点,保研资格,卓越工程师",文,本科一批,25,537,571,569,13645,16401,8083
2747,山东师范大学(中外合作),山东,济南,公立,师范,"省重点,保研资格,双万计划",文,本科一批,3,537,571,548,13874,16401,16427
2865,上海电机学院,上海,上海,公立,理工,"卓越工程师,双万计划",理,本科一批,112,537,542,568,49199,45850,41242
1229,成都中医药大学,四川,成都,公立,医药,"双一流,省重点,保研资格",文,本科一批,12,536,601,577,14158,6006,5970
1373,东华大学(中外合作),上海,上海,公立,综合,"双一流,211,国家重点",理,本科一批,5,536,586,604,50433,19946,20061
1792,河北师范大学,河北,石家庄,公立,师范,"省重点,保研资格,双万计划",理,本科一批,94,536,540,565,50386,47261,43339
1996,湖南科技大学,湖南,湘潭,公立,综合,"省重点,保研资格,卓越工程师",理,本科一批,93,536,539,583,49940,47949,31563
2310,兰州理工大学,甘肃,兰州,公立,综合,"国家重点,保研资格,双万计划",理,本科一批,24,536,536,552,50439,50174,52684
2577,宁波诺丁汉大学,浙江,宁波,中外合作办学,综合,"省重点,双万计划",文,本科一批,30,536,576,544,14023,14148,18534
2646,青岛理工大学(中外合作),山东,青岛,公立,理工,"省重点,保研资格,卓越工程师",文,本科一批,1,536,584,563,14194,10930,10081
2725,山东建筑大学,山东,济南,公立,理工,"省重点,保研资格,卓越工程师",理,本科一批,29,536,542,565,49776,45850,43339
2730,山东科技大学(中外合作),山东,青岛,公立,理工,"省重点,保研资格,卓越工程师",理,本科一批,10,536,534,561,50447,51616,46146
2870,上海对外经贸大学(中外合作),上海,上海,公立,财经,"保研资格,双万计划",理,本科一批,32,536,562,589,50264,32607,28005
2902,上海师范大学,上海,上海,公立,综合,"省重点,保研资格,双万计划",理,本科一批,107,536,573,596,50506,26473,24199
2967,石家庄铁道大学,河北,石家庄,公立,理工,"省重点,保研资格,卓越工程师",理,本科一批,121,536,520,570,50182,62461,39905
3126,天津科技大学,天津,天津,公立,理工,"省重点,保研资格,卓越工程师",理,本科一批,125,536,561,584,50349,33227,30966
1098,北京师范大学-香港浸会大学联合国际学院,广东,珠海,港澳台合作办学,综合,,文,本科一批,19,535,574,562,14753,15015,10360
1369,东北石油大学,黑龙江,大庆,公立,理工,"国家重点,保研资格,卓越工程师",文,本科一批,9,535,572,550,14727,15917,15424
2670,曲阜师范大学,山东,济宁,公立,师范,"省重点,保研资格,双万计划",理,本科一批,113,535,535,558,51305,50838,48303
2738,山东农业大学,山东,泰安,公立,综合,"省重点,保研资格,卓越农林",文,本科一批,4,535,574,546,14670,15015,17468
2912,上海应用技术大学(中外合作),上海,上海,公立,理工,"卓越工程师,双万计划",理,本科一批,27,535,517,550,51153,64863,54224
3027,四川外国语大学,重庆,重庆,公立,语言,"保研资格,双万计划",理,本科一批,13,535,558,593,51229,35114,25790
3339,西南交通大学(安全科学与工程类),四川,成都,公立,理工,"双一流,211,国家重点",理,本科一批,4,535,,,51351,,
3715,中华女子学院,北京,北京,公立,语言,"中央部属,双万计划",理,本科一批,3,535,533,557,51124,52372,49038
3718,中南林业科技大学,湖南,长沙,公立,农林,"省重点,保研资格,卓越农林",文,本科一批,31,535,561,568,14896,21606,8426
1366,东北林业大学(中外合作),黑龙江,哈尔滨,公立,农林,"双一流,211,国家重点",理,本科一批,20,534,506,569,52348,74000,40574
1631,贵州大学(中外合作),贵州,贵阳,公立,综合,"双一流,211,国家重点",理,本科一批,14,534,529,536,52234,55392,65171
2616,齐鲁工业大学,山东,济南,公立,理工,双万计划,文,本科一批,16,534,571,,15298,16401,
9004,安徽工业大学,安徽,马鞍山,公立,理工,"省重点,保研资格,卓越工程师",文,本科一批,612,534,574,555,15111,15015,13185
2285,昆明理工大学,云南,昆明,公立,理工,"省重点,保研资格,双万计划",理,本科一批,29,533,522,585,53119,60863,30386
3146,天津外国语大学(中外合作),天津,天津,公立,语言,"省重点,保研资格,双万计划",理,本科一批,3,533,521,565,53286,61670,43339
9110,合肥学院,安徽,合肥,公立,综合,"卓越工程师,双万计划",文,本科一批,880,533,574,554,15830,15015,13604
1198,常州大学,江苏,常州,公立,理工,"省重点,双万计划",理,本科一批,88,532,488,586,53795,89923,29794
1229,成都中医药大学,四川,成都,公立,医药,"双一流,省重点,保研资格",理,本科一批,40,532,502,582,53408,77486,32174
1315,大连大学,辽宁,大连,公立,综合,"省重点,双万计划",文,本科一批,7,532,561,569,16017,21606,8083
1324,大连交通大学,辽宁,大连,公立,理工,"省重点,保研资格,卓越工程师",理,本科一批,97,532,549,577,53542,40975,35272
1717,海南大学(中外合作),海南,海口,公立,综合,"双一流,211,部省合建",文,本科一批,29,532,584,560,16115,10930,11148
2912,上海应用技术大学,上海,上海,公立,理工,"卓越工程师,双万计划",理,本科一批,214,532,547,580,54155,42377,33440
3107,天津财经大学,天津,天津,公立,财经,"省重点,保研资格,双万计划",理,本科一批,45,532,564,585,53550,31405,30386
3584,浙大宁波理工学院,浙江,宁波,公立,理工,双万计划,文,本科一批,20,532,,,16269,,
3586,浙江财经大学(中外合作),浙江,杭州,公立,财经,"省重点,双万计划",理,本科一批,9,532,558,582,54126,35114,32174
3599,浙江工业大学,浙江,杭州,公立,理工,"省重点,保研资格,卓越工程师",文,本科一批,6,532,605,579,16051,5114,5476
3615,浙江科技学院,浙江,杭州,公立,理工,"卓越工程师,双万计划",文,本科一批,3,532,,,16319,,
2770,山西财经大学,山西,太原,公立,财经,"保研资格,双万计划",理,本科一批,84,531,530,545,54872,54625,58006
2865,上海电机学院,上海,上海,公立,理工,"卓越工程师,双万计划",文,本科一批,35,531,569,562,16680,17351,10394
2917,上海中医药大学,上海,上海,公立,医药,"双一流,省重点,保研资格",理,本科一批,28,531,577,604,54515,24323,20061
3278,西安工程大学,陕西,西安,公立,理工,"保研资格,双万计划",文,本科一批,10,531,582,562,16751,11697,10394
3703,中国人民警察大学,河北,廊坊,公立,政法,"国家重点,中央部属",理,本科一批,14,531,528,558,54664,56206,48303
9003,安徽工程大学,安徽,芜湖,公立,理工,"省重点,卓越农林,双万计划",文,本科一批,490,531,569,550,16925,17351,15424
9009,安徽医科大学,安徽,合肥,公立,医药,"省重点,保研资格,卓越医生",文,本科一批,456,531,569,551,16611,17351,14984
2901,上海商学院,上海,上海,公立,财经,双万计划,理,本科一批,46,530,519,,55828,63234,
2956,石河子大学,新疆,石河子,公立,综合,"双一流,211,国家重点",理,本科一批,276,530,531,548,55360,53902,55709
3134,天津商业大学,天津,天津,公立,财经,"省重点,保研资格,卓越农林",理,本科一批,83,530,541,561,55219,46566,46146
3190,温州肯恩大学,浙江,温州,中外合作办学,综合,双万计划,文,本科一批,19,530,569,545,17478,17351,17972
3333,西交利物浦大学,江苏,苏州,中外合作办学,综合,省重点,理,本科一批,158,530,531,515,55955,53902,83094
3449,烟台大学,山东,烟台,公立,综合,"省重点,卓越工程师,卓越法律",文,本科一批,2,530,601,577,17542,6006,5970
9109,合肥师范学院,安徽,合肥,公立,综合,双万计划,文,本科一批,268,530,568,545,17326,17850,17972
1673,桂林理工大学,广西,桂林,公立,理工,"省重点,保研资格,卓越工程师",文,本科一批,10,529,569,542,17685,17351,19685
1833,河南理工大学,河南,焦作,公立,理工,"省重点,保研资格,卓越工程师",理,本科一批,196,529,529,560,56918,55392,46857
1899,黑龙江中医药大学,黑龙江,哈尔滨,公立,医药,"省重点,保研资格,卓越医生(中医)",理,本科一批,23,529,528,554,56535,56206,51169
2234,江西中医药大学,江西,南昌,公立,医药,"省重点,保研资格,卓越医生(中医)",理,本科一批,11,529,523,534,56351,60028,66845
3470,燕山大学,河北,秦皇岛,公立,理工,"省重点,保研资格,卓越工程师",文,本科一批,15,529,599,575,18123,6458,6441
3583,浙大城市学院(中外合作),浙江,杭州,公立,理工,,文,本科一批,2,529,573,,17799,15471,
9011,安庆师范大学,安徽,安庆,公立,师范,双万计划,文,本科一批,1679,529,569,549,17770,17351,15928
1704,哈尔滨医科大学,黑龙江,哈尔滨,公立,医药,"省重点,保研资格,卓越医生",文,本科一批,8,528,579,557,18635,12902,12360
2043,湖州师范学院,浙江,湖州,公立,师范,"卓越医生,卓越农林,双万计划",理,本科一批,13,528,507,,57294,73140,
2459,南昌工程学院,江西,南昌,公立,理工,"省重点,卓越工程师,卓越农林",文,本科一批,10,528,561,,18225,21606,
2705,山东财经大学,山东,济南,公立,财经,"省重点,保研资格,双万计划",理,本科一批,82,528,493,577,57659,85364,35272
2730,山东科技大学(中外合作),山东,青岛,公立,理工,"省重点,保研资格,卓越工程师",文,本科一批,5,528,576,556,18416,14148,12760
2864,上海第二工业大学,上海,上海,公立,理工,卓越工程师,文,本科一批,17,528,590,571,18654,8971,7549
2865,上海电机学院(中外合作),上海,上海,公立,理工,"卓越工程师,双万计划",文,本科一批,7,528,565,557,18430,19343,12360
3027,四川外国语大学(中外合作),重庆,重庆,公立,语言,"保研资格,双万计划",文,本科一批,2,528,595,575,18502,7536,6441
3293,西安理工大学,陕西,西安,公立,理工,"省重点,保研资格,卓越工程师",文,本科一批,12,528,589,567,18435,9293,8749
3584,浙大宁波理工学院,浙江,宁波,公立,理工,双万计划,理,本科一批,120,528,520,530,56952,62461,70140
1362,东北财经大学(中外合作),辽宁,大连,公立,财经,"省重点,保研资格,双万计划",文,本科一批,6,527,596,573,19313,7273,6975
2342,辽宁工程技术大学,辽宁,阜新,公立,理工,"国家重点,保研资格,卓越工程师",文,本科一批,12,527,569,549,19153,17351,15928
3060,苏州科技大学(中外合作),江苏,苏州,公立,综合,"卓越工程师,双万计划",理,本科一批,8,527,522,575,58644,60863,36595
3156,天津中医药大学,天津,天津,公立,医药,"双一流,省重点,保研资格",理,本科一批,113,527,519,537,58304,63234,64339
3268,西安财经大学(中外合作),陕西,西安,公立,财经,双万计划,理,本科一批,4,527,521,,58260,61670,
3619,浙江农林大学(中外合作),浙江,杭州,公立,农林,"省重点,卓越农林,双万计划",理,本科一批,3,527,526,544,58384,57724,58807
9012,淮北师范大学,安徽,淮北,公立,综合,"省重点,双万计划",文,本科一批,906,527,535,542,18741,39485,19685
1107,北京物资学院,北京,北京,公立,财经,双万计划,文,本科一批,6,526,591,571,19403,8672,7549
1362,东北财经大学(中外合作),辽宁,大连,公立,财经,"省重点,保研资格,双万计划",理,本科一批,16,526,544,578,59160,44507,34641
1524,广东医科大学,广东,湛江,公立,医药,"省重点,双万计划",理,本科一批,26,526,577,597,59015,24323,23641
